what,kind,bundleId,bundleVersion,description,time
started,bundle,org.eclipse.wb.discovery.ui,1.3.0.r37x201202052340,"org.eclipse.wb.discovery.ui",1336405767510
os,sysinfo,,,"linux",1336405767514
arch,sysinfo,,,"x86",1336405767514
ws,sysinfo,,,"gtk",1336405767514
locale,sysinfo,,,"en_US",1336405767514
processors,sysinfo,,,"4",1336405767514
java.runtime.name,sysinfo,,,"OpenJDK Runtime Environment",1336405767514
java.runtime.version,sysinfo,,,"1.6.0_24-b24",1336405767514
java.specification.name,sysinfo,,,"Java Platform API Specification",1336405767514
java.specification.vendor,sysinfo,,,"Sun Microsystems Inc.",1336405767514
java.specification.version,sysinfo,,,"1.6",1336405767514
java.vendor,sysinfo,,,"Sun Microsystems Inc.",1336405767514
